user_id,card_number_last4,transaction_amount,transaction_type,transaction_date_time,location,is_fraud
91,8684,14.8,Entertainment,2026-01-28 12:24:01.940590,Lake Amy,0
343,7372,28.48,Food,2025-11-28 19:09:01.645569,Gomezview,0
80,8601,11.51,Food,2025-12-03 21:14:01.943513,West Cynthiamouth,0
430,3735,106.7,Bills,2026-01-26 23:15:01.961408,Brandonborough,0
199,4047,140.46,Travel,2026-01-08 12:33:01.826545,Perryton,0
79,9863,146.89,Shopping,2025-12-19 22:42:01.864691,Lake Frances,0
241,3652,68.56,Shopping,2025-12-03 20:15:02.049049,East Michaelport,0
176,0234,135.52,Travel,2025-11-28 21:19:01.970297,North Sara,0
229,5009,182.5,Bills,2026-01-02 18:40:01.822033,New Chase,0
106,1854,131.86,Shopping,2025-12-16 16:31:01.614062,Barryland,0
212,1935,41.85,Entertainment,2025-10-13 23:03:01.534690,Lake Martha,0
47,7420,125.12,Shopping,2025-12-25 23:40:01.939159,East Natalie,0
231,0040,88.13,Travel,2026-03-27 00:03:02.075096,Millerfort,0
458,9386,56.22,Travel,2025-10-07 18:44:01.715213,New Whitneyville,0
433,6626,101.61,Travel,2026-01-08 14:18:01.927557,West Shannontown,0
188,3613,129.47,Entertainment,2025-12-24 11:32:01.578556,Lake Marymouth,0
445,6724,131.08,Entertainment,2026-03-12 18:03:01.543716,Matthewtown,0
371,5520,148.37,Shopping,2026-03-18 23:13:01.796043,Lake Richardborough,0
374,5535,18.3,Shopping,2025-12-27 20:16:02.062787,North Harry,0
414,0615,111.26,Travel,2026-01-07 14:31:01.516039,East Dianamouth,0
319,9062,88.77,Travel,2026-01-15 15:35:02.068126,Lawrenceland,0
21,9802,86.72,Shopping,2026-03-17 13:40:01.685480,Smithberg,0
478,1395,182.71,Bills,2025-12-09 16:02:02.055171,Annetteton,0
485,8741,92.69,Shopping,2026-02-08 23:43:01.819112,Jerrybury,0
467,6212,20.31,Shopping,2025-10-20 10:01:01.893653,Summerhaven,0
174,9653,4741.97,Travel,2025-11-30 02:42:02.142248,Comoros,1
208,4764,134.66,Bills,2026-03-10 17:02:01.760036,Bonillatown,0
126,7107,149.44,Entertainment,2026-03-26 15:15:02.045196,South Jeremiah,0
41,6550,49.45,Food,2025-10-26 12:21:02.132241,East Michellemouth,0
462,5848,39.16,Food,2026-01-06 15:10:02.098644,West Troyfort,0
475,9276,147.26,Bills,2026-02-09 16:50:01.674867,Pughland,0
127,7095,142.24,Shopping,2026-03-23 13:37:01.696824,New Austin,0
205,2619,24.79,Shopping,2025-12-22 15:35:01.977743,South Annetteton,0
196,3528,63.4,Bills,2026-03-12 13:40:02.112913,South Lisafurt,0
353,7071,37.26,Food,2025-11-21 17:15:01.644075,South Bradleyfort,0
251,5930,84.58,Travel,2026-03-04 19:43:01.707114,Paulahaven,0
117,4374,47.83,Food,2025-12-03 13:40:01.656818,Harrishaven,0
194,4003,129.66,Entertainment,2025-11-16 14:28:01.891014,Port Timothyburgh,0
433,3357,99.8,Bills,2026-03-05 19:09:01.542097,New Alexisberg,0
301,9673,18.02,Shopping,2026-02-04 23:32:01.609733,Danielland,0
303,1434,53.06,Travel,2026-02-20 13:42:01.854511,East Katiefurt,0
97,0160,33.16,Food,2026-03-23 23:53:02.132634,Paulborough,0
45,3541,111.32,Travel,2025-10-20 12:54:01.915937,West Danielle,0
238,5521,100.89,Travel,2025-10-27 11:41:01.500859,South Ricardomouth,0
289,1196,68.0,Travel,2026-02-15 19:32:01.862192,Richfort,0
351,3964,12.23,Food,2026-03-09 10:30:01.550137,Port Allison,0
324,5568,53.69,Bills,2026-03-22 18:01:02.084170,Port Kimberlyberg,0
442,6257,62.0,Bills,2025-12-29 16:03:01.617511,New Michael,0
2,3467,55.82,Shopping,2025-12-04 13:45:01.914581,New Aaronstad,0
405,5238,3386.1,Transfer,2025-10-03 07:11:02.144363,Suriname,1
200,2845,174.96,Bills,2026-03-19 20:26:01.599626,Fordtown,0
62,8480,187.5,Bills,2026-03-05 19:52:01.737186,East Christianton,0
356,9783,177.13,Bills,2025-10-20 17:55:01.855174,Kaiserberg,0
426,8965,3997.76,Travel,2026-01-24 06:02:02.143303,Kazakhstan,1
391,0932,91.18,Travel,2025-10-27 16:03:02.112724,Juanview,0
50,0063,40.85,Entertainment,2026-02-11 22:15:01.915405,Lake Francisco,0
117,4201,140.01,Entertainment,2026-03-09 22:19:01.562657,Leroystad,0
93,4428,162.82,Bills,2025-11-29 17:49:02.081705,Katherinemouth,0
77,4284,33.17,Food,2025-11-25 14:51:01.999113,East George,0
35,6558,44.86,Entertainment,2026-01-07 20:47:01.928154,West Meganton,0
457,1706,145.44,Entertainment,2025-09-28 16:57:01.894676,Anatown,0
35,2630,64.19,Entertainment,2025-11-08 12:15:01.784679,Kerrport,0
152,9714,72.43,Travel,2026-01-15 12:23:01.509021,Nguyenville,0
418,8457,7.4,Food,2025-10-20 09:50:02.010269,Carolynport,0
353,4901,4581.23,Shopping,2026-03-20 06:45:02.140178,Norway,1
332,6558,48.05,Shopping,2026-01-08 21:09:01.986645,Gutierrezmouth,0
270,7195,39.87,Entertainment,2026-02-21 09:53:01.989487,North Derek,0
180,3754,153.17,Bills,2025-10-25 13:19:01.703295,Faithside,0
490,0379,82.88,Shopping,2026-02-04 12:05:01.544555,North Jefferybury,0
138,1741,118.51,Entertainment,2026-01-05 13:35:01.858912,Feliciafort,0
485,0257,147.8,Bills,2026-01-28 15:22:01.904636,East Tonyaview,0
394,7752,41.65,Travel,2026-01-07 14:58:01.630264,Paulmouth,0
107,8215,84.79,Travel,2025-11-20 13:15:01.872186,New Mariaport,0
490,4351,19.66,Food,2025-11-11 12:15:01.754688,South Daniel,0
246,4958,52.19,Travel,2026-02-07 14:51:01.796458,North Adamchester,0
159,8864,59.14,Travel,2025-11-13 22:48:01.503113,New Cole,0
187,2665,24.69,Food,2026-01-15 12:28:01.800135,Terryton,0
43,4472,116.89,Bills,2025-10-26 11:30:02.060338,Port William,0
145,5155,35.02,Food,2025-10-31 11:51:01.599766,Lake Davidtown,0
184,2403,89.7,Shopping,2026-01-03 12:59:01.794167,North Nicholashaven,0
351,7249,78.5,Travel,2025-12-31 13:54:02.119670,North Michael,0
140,7663,134.59,Bills,2025-12-04 14:15:01.997230,Ramirezland,0
65,6132,4611.84,Travel,2026-03-16 04:48:02.141916,Malaysia,1
253,2366,153.16,Bills,2025-10-26 12:56:02.096707,East Denise,0
129,9376,47.32,Entertainment,2025-11-10 14:32:02.128586,Port Josephberg,0
77,0183,89.32,Shopping,2026-02-24 21:45:01.535312,South Donald,0
414,1746,165.56,Bills,2026-03-15 09:56:01.642463,North Gina,0
37,7839,12.47,Food,2025-12-15 19:26:01.496755,Garciabury,0
154,9471,127.69,Shopping,2026-02-17 11:57:01.537772,West William,0
361,7649,24.41,Food,2026-03-14 12:17:01.533956,Davischester,0
238,4608,14.22,Food,2025-11-09 19:45:01.744551,Cantrellfurt,0
147,4076,12.01,Food,2026-03-11 10:17:01.636691,Dennisstad,0
340,2382,87.74,Entertainment,2025-12-31 20:55:01.824315,Howardberg,0
417,4835,64.06,Entertainment,2026-02-08 21:12:02.057766,Brownville,0
100,6515,28.84,Food,2026-01-13 11:34:01.813561,Rodneystad,0
113,3273,185.72,Bills,2025-10-02 21:54:01.724899,Lake Heatherstad,0
215,8541,9.15,Food,2025-10-07 21:26:01.737738,Jessicaton,0
379,3271,142.21,Entertainment,2025-11-05 13:07:01.682994,New Lindsayhaven,0
137,5277,42.66,Shopping,2025-11-11 21:59:01.762406,North Christian,0
164,2402,127.2,Shopping,2026-02-14 14:43:02.068536,Coltonview,0
122,8558,11.44,Food,2025-11-01 10:17:01.853081,Morrisburgh,0
465,0035,2781.14,Shopping,2026-01-03 06:44:02.139923,United States Virgin Islands,1
64,8782,146.09,Travel,2026-01-02 23:17:01.605998,Lunafurt,0
244,6252,139.96,Bills,2025-12-21 23:16:01.609955,South Laura,0
481,3085,102.77,Travel,2026-03-07 19:59:01.947807,Wesleystad,0
391,6027,127.29,Travel,2026-03-17 17:03:01.866273,Morrisonside,0
178,2409,25.43,Travel,2025-09-30 17:38:01.648544,New Wesley,0
326,0079,144.65,Travel,2025-12-29 16:23:02.026282,New Susanchester,0
246,0272,134.93,Entertainment,2025-11-08 14:00:01.634687,East Anthony,0
227,9205,47.19,Shopping,2025-10-17 15:36:01.612201,Cookmouth,0
255,6567,121.95,Entertainment,2025-10-20 20:39:01.917169,North Williemouth,0
477,6538,39.76,Food,2025-10-30 20:55:01.766267,Cynthiaborough,0
182,2771,78.15,Entertainment,2025-11-27 16:03:02.108273,Burkeberg,0
351,7655,11.75,Food,2025-10-03 12:22:01.933620,Donnaport,0
382,4087,22.34,Food,2025-12-05 15:09:02.073950,West Nancy,0
199,4639,142.05,Shopping,2026-01-19 17:59:01.912087,Johnsontown,0
459,4625,124.42,Travel,2025-10-01 11:28:01.557166,East Michaelhaven,0
161,0933,137.04,Entertainment,2026-02-27 13:30:01.946047,Port Michael,0
161,4622,96.11,Shopping,2026-03-05 23:53:01.942468,Bowersland,0
319,5567,14.08,Food,2025-11-23 10:40:01.856315,Garciaside,0
169,6288,117.07,Travel,2026-03-23 18:30:02.111076,West Jilltown,0
378,8268,183.44,Bills,2026-01-03 18:57:01.553238,Amyberg,0
273,6209,144.73,Shopping,2025-12-07 21:52:01.603589,Lake Roberto,0
218,3126,97.44,Entertainment,2025-12-20 00:35:01.969769,West Kim,0
470,0627,171.64,Bills,2026-03-15 21:27:01.688288,Maldonadoshire,0
350,3219,149.75,Shopping,2025-10-19 19:47:01.779539,West Cherylhaven,0
336,2423,135.14,Shopping,2026-01-18 15:53:01.826078,Susanview,0
245,1400,64.74,Bills,2025-10-11 15:29:01.675624,New Ian,0
277,0419,104.73,Entertainment,2025-11-04 18:02:01.955657,Lake Christopher,0
277,6517,143.65,Travel,2025-12-20 22:59:01.679024,Bryanbury,0
91,8989,125.03,Bills,2025-10-26 22:17:01.673397,Parksborough,0
342,6536,52.99,Bills,2026-01-19 20:22:01.830295,Baileyside,0
315,5727,70.77,Shopping,2026-01-15 10:41:01.597444,Johnbury,0
127,8967,25.79,Food,2025-11-25 14:44:01.760832,Pamelashire,0
437,8267,87.13,Bills,2026-02-26 00:09:02.110111,Port Anita,0
135,0716,190.15,Bills,2025-12-14 14:48:01.676792,Williamschester,0
400,9451,46.48,Food,2025-12-22 15:35:01.562522,Carolfurt,0
55,8153,10.22,Entertainment,2026-01-17 18:17:02.089533,Griffinfort,0
114,2773,3072.59,Transfer,2026-03-08 03:45:02.141166,United Arab Emirates,1
112,7825,19.53,Food,2025-12-24 19:41:01.864261,Smithville,0
258,2653,10.13,Food,2026-03-16 16:50:01.597986,Port Stephen,0
181,9588,126.98,Entertainment,2025-11-29 20:20:01.645748,West Lisa,0
239,9809,116.32,Bills,2025-11-21 18:09:01.491498,Lake Douglas,0
8,5017,124.0,Travel,2026-02-16 15:01:01.880277,East Apriltown,0
174,7093,140.21,Shopping,2026-03-15 13:28:02.087349,Petersonside,0
144,2389,92.06,Entertainment,2025-10-13 10:42:01.677489,North Jasonmouth,0
453,1826,40.58,Food,2025-10-27 13:35:01.876580,Marcusstad,0
308,7732,63.45,Bills,2026-02-08 13:48:01.740417,Francisfurt,0
269,7346,101.66,Travel,2026-01-14 14:54:01.912958,Fergusonbury,0
284,9549,64.24,Travel,2025-10-24 16:49:02.085673,North Carlos,0
25,4618,83.02,Shopping,2026-03-27 15:16:01.751543,North John,0
241,4327,63.3,Entertainment,2026-01-14 13:39:02.123454,Lake Stevenbury,0
400,2090,51.85,Bills,2025-10-29 12:55:01.847874,Wendybury,0
474,9629,9.92,Food,2026-02-21 22:30:01.618769,Wushire,0
5,0894,12.27,Shopping,2025-12-21 16:15:01.799706,Wardside,0
104,8354,124.08,Bills,2026-02-26 11:58:01.873625,Jordanchester,0
279,6883,51.86,Shopping,2026-03-26 10:50:02.017690,New Rebekahview,0
364,1809,73.82,Bills,2026-02-22 14:16:01.614131,Clarkberg,0
119,0593,144.23,Shopping,2026-03-08 19:47:01.939462,Heatherburgh,0
16,5451,90.1,Bills,2026-02-01 10:08:02.011547,Port Michellemouth,0
358,6390,80.89,Travel,2025-12-27 16:17:01.593974,East Angelaland,0
161,7905,25.73,Food,2026-01-22 14:24:01.775771,Tiffanymouth,0
218,9541,126.83,Travel,2026-02-22 20:17:02.130512,Washingtonstad,0
105,3373,23.05,Food,2025-12-28 10:32:02.137328,Johnsonland,0
467,1226,35.99,Food,2025-11-05 23:47:01.824870,South Jennifer,0
418,4445,140.27,Entertainment,2026-01-31 11:14:01.843922,Lake Kimberlyberg,0
12,2870,144.33,Shopping,2026-03-22 17:04:01.863216,New Jasmineshire,0
488,2670,123.95,Bills,2025-10-22 19:41:01.808315,Melissamouth,0
79,1291,62.29,Shopping,2025-10-08 16:36:01.919530,Claytonland,0
305,2565,127.35,Entertainment,2025-10-14 19:56:02.052652,East Allisonstad,0
217,2218,3023.68,Travel,2026-03-01 06:28:02.142764,Burundi,1
482,8385,18.98,Food,2025-10-06 21:00:01.899479,Davidborough,0
48,9294,140.27,Entertainment,2026-01-01 10:31:01.887828,Lake Phillip,0
412,8532,101.14,Entertainment,2026-02-03 17:43:02.112346,New Victor,0
421,7968,138.01,Shopping,2026-03-27 21:05:01.899596,New Kyleton,0
357,8786,140.85,Travel,2026-01-21 18:23:01.727127,Port Courtney,0
401,1434,107.58,Entertainment,2025-10-23 19:11:01.922189,Davidburgh,0
330,4666,29.39,Food,2025-10-29 20:25:01.995800,South Katelynmouth,0
325,2954,78.92,Travel,2025-10-31 18:19:01.917279,Lake Michaelton,0
397,8125,119.68,Entertainment,2026-03-16 20:44:02.014061,Mossbury,0
414,6792,165.8,Bills,2026-01-22 19:45:01.681758,Holtport,0
170,1081,7.75,Food,2026-01-25 18:49:01.664319,Antoniomouth,0
445,4296,119.04,Bills,2025-10-11 00:17:01.670079,Katiefurt,0
423,3782,122.74,Bills,2026-03-16 14:33:02.134337,Davidshire,0
344,5642,63.67,Shopping,2025-11-08 18:50:01.832365,New Robert,0
305,9700,49.06,Travel,2026-01-26 21:46:01.777986,Matthewtown,0
305,2077,144.53,Bills,2025-11-14 19:55:01.846100,Walterland,0
2,0855,60.98,Entertainment,2026-03-23 23:26:02.127063,East Rachelchester,0
87,3745,108.78,Shopping,2026-02-12 00:06:02.066359,West Karibury,0
147,5266,37.04,Food,2026-03-03 11:09:02.069039,Port Meganmouth,0
415,9531,19.76,Travel,2026-02-28 21:26:01.906322,North Davebury,0
319,0856,145.78,Shopping,2025-10-01 13:23:01.780232,North Dawn,0
302,2648,107.73,Travel,2026-03-02 19:43:01.695592,Port Natasha,0
198,0221,151.94,Bills,2025-10-23 21:27:02.060266,Millerfort,0
467,5607,33.12,Travel,2026-01-16 23:21:01.762659,Chrisburgh,0
190,5056,151.94,Bills,2025-10-20 17:24:01.911826,Smithshire,0
197,5644,146.02,Shopping,2025-10-07 19:31:01.850366,Lake Nicoletown,0
443,9927,113.78,Shopping,2025-10-02 14:14:01.518217,New Davidland,0
243,5580,60.51,Shopping,2026-02-03 16:50:02.062912,Port Amanda,0
370,2858,68.25,Entertainment,2026-01-27 13:02:02.026715,West Krystalchester,0
439,0757,50.76,Shopping,2025-10-12 14:43:01.859656,Nixonview,0
348,5115,100.35,Shopping,2026-01-16 22:22:02.050497,Aliciaville,0
231,6681,115.07,Shopping,2026-02-20 19:21:01.494718,South John,0
230,7784,100.02,Entertainment,2026-03-06 15:34:01.504613,Amyberg,0
369,9572,1488.34,Travel,2026-03-06 03:35:02.140791,Bulgaria,1
16,4698,42.44,Shopping,2026-03-17 11:10:01.651543,North Tonyborough,0
412,5694,58.13,Bills,2025-11-13 19:40:02.069281,Jenniferfurt,0
396,2776,165.72,Bills,2026-03-03 17:52:01.897229,Kellystad,0
480,8964,93.93,Travel,2026-01-04 11:13:02.057637,Fowlerfort,0
293,4572,47.9,Food,2025-11-02 19:34:01.895331,Lake Cynthia,0
62,6060,120.24,Shopping,2026-03-12 17:47:02.004467,South Thomasville,0
68,2734,101.35,Shopping,2026-02-23 18:22:01.565523,Lisaland,0
422,9086,190.58,Bills,2026-03-12 15:57:01.691354,West Kellyhaven,0
134,3265,140.35,Travel,2026-02-05 12:02:02.074860,Richardsonshire,0
471,5886,32.01,Food,2025-10-19 12:16:01.994788,Victoriatown,0
456,7037,23.96,Shopping,2025-10-19 11:08:01.779189,Lake Sandra,0
295,5775,23.51,Entertainment,2025-11-08 18:23:01.806712,North Olivia,0
312,5314,41.9,Food,2025-12-13 18:13:01.815566,Dyermouth,0
423,8155,20.5,Food,2026-02-27 13:38:01.784242,New Crystalchester,0
390,7465,105.59,Shopping,2026-03-08 20:13:01.988048,Greenmouth,0
471,6568,16.41,Entertainment,2026-03-26 19:47:01.579264,Port David,0
315,5029,190.2,Bills,2026-03-07 10:12:01.591905,Matthewborough,0
264,2103,37.38,Travel,2026-01-13 21:59:01.914926,Lake Katiechester,0
386,8161,165.94,Bills,2026-01-16 15:54:02.017509,Perezview,0
99,1906,100.22,Entertainment,2025-10-11 22:38:01.641806,North Nicholas,0
267,0744,133.74,Entertainment,2026-02-11 00:38:01.728328,Jasonburgh,0
39,5051,7.46,Food,2026-03-12 22:38:02.046634,Michaeltown,0
29,1041,82.59,Shopping,2026-02-27 22:01:02.124221,Sheltonburgh,0
75,3760,72.76,Shopping,2025-10-20 16:48:01.878092,East Justin,0
192,9870,87.39,Shopping,2025-11-08 18:06:01.640867,Henryfort,0
249,4465,10.8,Shopping,2026-03-14 23:50:01.705004,Kristyville,0
283,7886,75.39,Travel,2026-02-01 16:11:01.643340,Snyderstad,0
222,7887,113.56,Bills,2025-12-06 22:59:01.643591,Elliottstad,0
202,1935,7.99,Food,2025-12-03 00:10:01.707915,South Christopher,0
481,9548,44.52,Food,2026-01-15 10:11:01.780351,Michaelland,0
369,7694,159.96,Bills,2026-01-11 16:21:01.913692,Floreston,0
181,0352,131.79,Shopping,2026-03-16 13:10:01.724399,Wesleyfort,0
365,1847,125.99,Travel,2026-03-20 16:10:01.525015,New Oliviachester,0
324,3074,137.0,Bills,2026-01-24 20:55:02.084058,Cynthiahaven,0
111,5198,27.55,Food,2025-12-30 11:40:02.058555,South Cherylton,0
410,3995,53.17,Entertainment,2026-01-04 14:13:02.063202,Kaylastad,0
408,8807,139.68,Bills,2026-02-14 16:57:01.660807,Stewartport,0
319,7147,4788.01,Travel,2025-10-03 06:38:02.143019,Algeria,1
64,6793,37.9,Food,2025-11-05 15:19:01.895798,Robertville,0
16,2063,36.87,Food,2025-10-11 14:18:01.828171,Port Susan,0
333,7180,44.95,Travel,2025-10-27 10:26:01.509532,Chloemouth,0
63,2047,164.59,Bills,2025-12-02 17:15:02.087418,Williamsburgh,0
295,1673,113.46,Bills,2026-01-30 20:13:01.523645,North Allison,0
164,6596,26.41,Travel,2025-12-07 10:27:01.850804,Youngport,0
98,0736,37.14,Food,2026-03-26 18:26:01.628948,South Kyle,0
368,9571,38.98,Food,2026-02-07 18:06:02.079768,Kevinfurt,0
273,1203,124.72,Shopping,2025-12-29 20:43:01.770646,Jenniferside,0
421,2457,28.19,Food,2025-11-07 10:58:01.536043,Smithmouth,0
55,6384,84.36,Entertainment,2026-02-22 16:10:02.080570,Edwardsfort,0
420,4583,35.87,Food,2026-01-05 10:31:01.992933,Lake Richard,0
422,2814,11.36,Food,2025-12-28 10:47:01.797009,Sarahland,0
334,9818,140.4,Bills,2025-12-13 21:14:01.822228,Carlsonbury,0
45,2114,45.45,Entertainment,2025-11-02 15:38:01.702271,Bentontown,0
215,0852,130.86,Entertainment,2025-09-29 12:30:01.829910,Samanthabury,0
481,6601,71.04,Shopping,2025-09-28 19:20:02.025697,Andersonfort,0
395,1995,72.62,Entertainment,2026-02-11 11:26:01.963211,South Cheryl,0
321,0844,71.29,Bills,2026-02-08 13:34:02.111191,Port Christinafort,0
178,6053,85.26,Travel,2026-02-24 16:30:01.865762,West Megan,0
441,3226,170.11,Bills,2025-11-11 12:25:01.922854,North Brenda,0
111,6218,91.47,Bills,2026-02-25 22:12:01.495575,Brianchester,0
12,1723,85.42,Entertainment,2025-11-15 21:31:01.938295,Port Amy,0
447,0438,38.95,Travel,2025-11-18 22:54:01.551649,Reedmouth,0
416,9524,72.69,Travel,2025-11-04 18:40:01.760642,Lisaton,0
358,8128,1384.01,Shopping,2025-11-19 07:01:02.144842,Germany,1
231,5428,70.14,Entertainment,2025-09-29 20:52:01.523062,West Alejandro,0
125,5405,55.18,Bills,2025-12-29 20:24:01.618321,East Riley,0
47,9329,3684.69,Shopping,2025-11-09 05:27:02.140238,Zimbabwe,1
436,4022,149.89,Travel,2025-11-22 19:19:01.906212,Port Joseph,0
134,4516,104.77,Travel,2025-11-11 23:34:01.599950,Crystalchester,0
72,0442,40.28,Food,2025-12-29 15:11:01.775692,Jacksontown,0
391,2736,140.04,Entertainment,2026-01-14 16:49:02.111931,Collinmouth,0
378,9407,64.5,Entertainment,2025-10-04 16:30:02.065266,Jamesshire,0
288,4854,99.82,Entertainment,2025-11-18 11:16:01.664538,Hansonside,0
83,0024,25.62,Entertainment,2026-01-15 12:22:01.900716,South Jamesside,0
417,8482,72.22,Bills,2025-12-09 16:46:01.650805,New Elizabethshire,0
224,3422,145.5,Bills,2026-01-27 20:36:01.872794,New Dylan,0
368,3793,92.34,Bills,2026-03-04 10:54:01.681054,Port Fredborough,0
171,2293,128.59,Entertainment,2025-12-05 17:27:01.873079,Juliamouth,0
125,3874,97.23,Shopping,2026-03-16 11:28:01.714122,Kristiview,0
96,5357,45.79,Food,2026-01-28 21:10:02.048664,Batestown,0
193,0514,66.04,Shopping,2025-09-29 14:39:01.610386,Kingbury,0
34,6959,122.49,Bills,2025-12-31 10:48:01.922245,Cynthiaburgh,0
391,7156,139.29,Travel,2025-10-16 00:32:01.651248,Marychester,0
279,0601,172.73,Bills,2025-09-29 18:37:01.890060,West Victoriaburgh,0
256,5969,149.41,Entertainment,2026-02-03 21:59:02.110273,Katieburgh,0
154,4518,129.0,Travel,2026-02-04 00:11:01.851376,Lake Brian,0
247,8711,16.6,Food,2026-01-03 20:29:01.551242,Port Heatherton,0
414,8375,64.33,Bills,2025-12-26 21:15:01.627395,North Jenniferstad,0
8,7883,4032.38,Transfer,2026-03-03 05:54:02.144797,Spain,1
183,1023,23.72,Entertainment,2025-11-05 10:24:01.950521,Dianaland,0
314,8438,198.34,Bills,2025-12-07 11:26:02.044766,Lawsonborough,0
59,5536,140.74,Bills,2026-01-06 00:29:01.900587,Whitestad,0
469,1970,143.64,Bills,2025-10-28 11:40:02.130646,North Kathleenland,0
140,2510,182.11,Bills,2025-12-25 13:16:01.921316,New Laura,0
475,5027,23.19,Food,2026-02-14 10:26:01.876066,Patriciaside,0
480,8875,104.45,Entertainment,2025-12-04 10:51:01.744257,Dawnfort,0
148,8952,41.39,Travel,2025-11-16 14:19:01.751346,Lake Derrick,0
177,8810,160.37,Bills,2026-03-15 11:26:01.549971,Rebeccaport,0
190,6037,24.32,Food,2026-01-31 19:44:01.995598,Amymouth,0
184,6452,117.62,Bills,2026-02-13 23:22:01.702407,South Edwin,0
206,6136,85.54,Bills,2026-02-05 16:47:01.942213,Wiseport,0
158,1459,39.68,Shopping,2025-10-04 13:43:01.759328,Madisonland,0
158,2383,47.34,Food,2026-02-21 13:27:01.792616,Bryanshire,0
439,0693,174.05,Bills,2026-02-06 14:44:01.514963,Burkeberg,0
465,1283,4742.43,Transfer,2025-12-12 04:52:02.146590,Bangladesh,1
167,3060,57.37,Travel,2026-01-13 16:47:02.022813,West Timothy,0
55,3001,118.5,Entertainment,2026-03-18 13:05:02.078892,Daughertyfort,0
170,1403,141.04,Shopping,2025-11-26 14:31:02.107691,East Brandon,0
108,8202,96.14,Bills,2025-12-20 14:08:01.751658,Dawnmouth,0
198,5976,87.68,Shopping,2025-10-27 16:11:01.940306,Christinaside,0
38,6793,198.59,Bills,2025-12-26 09:53:01.849555,Lake Jameshaven,0
252,1963,155.63,Bills,2025-11-01 15:52:01.686552,East Amandamouth,0
390,2713,50.95,Entertainment,2025-12-18 12:23:01.890317,North Derek,0
40,2715,10.7,Food,2025-11-13 13:41:01.653906,Rodriguezhaven,0
381,8718,148.09,Bills,2026-02-18 23:06:01.622397,East Julie,0
224,5391,49.78,Food,2026-02-01 10:07:01.596156,Port John,0
225,0711,48.05,Food,2025-09-29 15:50:01.967939,North Margaretstad,0
122,5037,95.18,Entertainment,2026-02-14 22:21:01.874059,South Cynthiafurt,0
168,6255,23.49,Shopping,2025-11-26 17:53:01.811872,New Christopherfort,0
263,4773,14.4,Entertainment,2026-03-11 00:34:01.845331,Port Jenniferland,0
176,0835,145.05,Entertainment,2026-03-09 00:02:01.935143,Coltonhaven,0
88,1100,36.09,Food,2026-01-10 17:35:01.695826,Port Pamelaburgh,0
403,6803,172.2,Bills,2025-10-26 19:06:01.635509,Katherineport,0
